index,compression_type,byte_length,compression_ratio,compression_duration,transmission_duration,average_compression_duration,average_transmission_duration,average_both
603,1,234252,0.25,1055,178,635,22764,23400
604,1,243368,0.25,597,144,635,22727,23363
605,1,235868,0.25,780,263,636,22690,23326
606,1,234366,0.25,714,108,636,22652,23289
607,1,241820,0.25,591,187520,636,22924,23560
608,1,229750,0.25,585,279,636,22887,23523
609,1,237466,0.25,579,168,635,22849,23485
610,1,224966,0.25,623,230,635,22812,23448
611,1,234498,0.25,766,153,636,22775,23411
612,1,222142,0.25,582,147,636,22738,23374
613,1,234890,0.25,596,128,635,22701,23337
614,1,237924,0.25,600,169,635,22665,23301
615,1,235382,0.25,642,123,635,22628,23264
616,1,233224,0.25,879,210,636,22592,23228
617,1,220504,0.25,514,213243,636,22901,23537
618,1,224994,0.25,573,132,636,22864,23500
619,1,225554,0.25,613,240,635,22827,23463
620,1,213558,0.25,1431,413,637,22791,23428
621,1,222782,0.25,1955,142,639,22755,23394
622,1,213126,0.25,547,144,639,22718,23357
623,1,218680,0.25,694,169,639,22682,23321
624,1,209886,0.25,569,145,639,22646,23285
625,1,218462,0.25,657,215,639,22610,23249
626,1,205968,0.25,676,183578,639,22867,23506
627,1,217990,0.25,1150,143,640,22831,23471
628,1,210666,0.25,1488,275,641,22795,23436
629,1,218628,0.25,735,219,641,22759,23401
630,1,211616,0.25,718,112,641,22723,23365
631,1,220174,0.25,539,156,641,22687,23329
632,1,209962,0.25,621,103,641,22652,23293
633,1,219798,0.25,583,200,641,22616,23258
634,1,213264,0.25,558,124,641,22581,23222
635,1,221756,0.25,684,258,641,22546,23187
636,1,213482,0.25,617,143,641,22510,23152
637,1,223980,0.25,612,301,641,22475,23117
638,1,218578,0.25,781,194362,641,22745,23386
639,1,225362,0.25,626,170,641,22710,23351
640,1,226668,0.25,1394,194,642,22674,23317
641,1,222044,0.25,688,226,642,22639,23282
642,1,228794,0.25,723,388,642,22605,23248
643,1,226528,0.25,631,238,642,22570,23213
644,1,221696,0.25,732,279,642,22535,23178
645,1,231070,0.25,757,411,643,22501,23144
646,1,227402,0.25,1772,134,644,22466,23111
647,1,234706,0.25,698,117,644,22432,23077
648,1,229728,0.25,597,312,644,22398,23043
649,1,235440,0.25,793,200240,645,22672,23317
650,1,228858,0.25,714,378,645,22637,23283
651,1,235310,0.25,687,120,645,22603,23248
652,1,227102,0.25,644,111,645,22568,23214
653,1,231862,0.25,601,143,645,22534,23179
654,1,221842,0.25,573,160,645,22500,23145
655,1,228214,0.25,705,187,645,22466,23111
656,1,221574,0.25,656,128,645,22432,23077
657,1,227368,0.25,607,140,645,22398,23043
658,1,221606,0.25,566,199932,645,22668,23313
659,1,226070,0.25,552,233,644,22634,23278
660,1,222612,0.25,547,106,644,22599,23244
661,1,212908,0.25,625,207,644,22565,23210
662,1,220344,0.25,759,312,644,22532,23177
663,1,219724,0.25,959,251,645,22498,23144
664,1,210768,0.25,585,134,645,22465,23110
665,1,219792,0.25,705,280,645,22431,23077
666,1,239500,0.25,704,173,645,22398,23043
667,1,237226,0.25,668,194926,645,22656,23302
668,1,233730,0.25,934,213,645,22623,23269
669,1,220788,0.25,560,106,645,22589,23235
670,1,230006,0.25,573,236,645,22556,23202
671,1,229762,0.25,595,208,645,22523,23168
672,1,220686,0.25,544,106,645,22489,23135
673,1,228214,0.25,578,153,645,22456,23101
674,1,226416,0.25,676,122,645,22423,23068
675,1,217068,0.25,755,244,645,22390,23036
676,1,227758,0.25,578,117,645,22357,23003
677,1,228974,0.25,671,218743,645,22647,23293
678,1,220864,0.25,591,119,645,22614,23259
679,1,228244,0.25,565,195,645,22581,23226
680,1,228204,0.25,550,125,645,22548,23193
681,1,219106,0.25,525,122,645,22515,23160
682,1,229228,0.25,907,298,645,22482,23128
683,1,232218,0.25,641,328,645,22450,23095
684,1,225888,0.25,734,113,645,22417,23063
685,1,234082,0.25,702,159,645,22385,23030
686,1,237338,0.25,584,197351,645,22640,23285
687,1,227576,0.25,651,169,645,22607,23253
688,1,238060,0.25,727,187,645,22575,23220
689,1,237986,0.25,706,110,645,22542,23188
690,1,227264,0.25,700,188,645,22510,23155
691,1,236652,0.25,607,244,645,22477,23123
692,1,233398,0.25,588,110,645,22445,23091
693,1,238836,0.25,859,223,645,22413,23059
694,1,237676,0.25,968,213,646,22381,23027
695,1,250038,0.25,786,197685,646,22633,23280
696,1,256042,0.25,615,323,646,22601,23248
697,1,258722,0.25,624,123,646,22569,23215
698,1,255036,0.25,738,379,646,22537,23184
699,1,240828,0.25,892,312,647,22505,23152
700,1,249696,0.25,656,244,647,22473,23120
701,1,246206,0.25,823,391,647,22442,23089
702,1,258256,0.25,865,467,647,22411,23058
703,1,260056,0.25,810,229,647,22379,23027
704,1,252200,0.25,612,197282,647,22628,23275
705,1,263074,0.25,740,847,647,22597,23245
706,1,262054,0.25,642,190,647,22565,23213
707,1,253386,0.25,746,170,648,22533,23181
708,1,267076,0.25,917,381,648,22502,23150
709,1,269564,0.25,727,137,648,22470,23119
710,1,260046,0.25,968,404,648,22439,23088
711,1,266236,0.25,841,258,649,22408,23057
712,1,257844,0.25,970,237129,649,22710,23359
713,1,246848,0.25,652,288,649,22678,23328
714,1,255146,0.25,607,212,649,22647,23296
715,1,252116,0.25,628,178,649,22615,23265
716,1,242338,0.25,604,184,649,22584,23234
717,1,250862,0.25,680,137,649,22553,23202
718,1,251878,0.25,625,182,649,22522,23171
719,1,238056,0.25,804,511,649,22491,23141
720,1,245908,0.25,724,199936,649,22737,23387
721,1,242512,0.25,623,147,649,22706,23356
722,1,230880,0.25,626,209,649,22675,23325
723,1,240152,0.25,666,160,649,22644,23294
724,1,238122,0.25,640,141,649,22613,23262
725,1,222616,0.25,625,184,649,22582,23232
726,1,202972,0.25,547,103,649,22551,23200
727,1,213494,0.25,605,207,649,22520,23170
728,1,213438,0.25,557,175,649,22489,23139
729,1,205056,0.25,530,182297,649,22709,23358
730,1,216118,0.25,579,158,649,22678,23327
731,1,215004,0.25,697,818,649,22648,23297
732,1,206142,0.25,524,235,649,22617,23266
733,1,215744,0.25,548,111,648,22586,23235
734,1,207494,0.25,636,205,648,22556,23205
735,1,217732,0.25,667,225,648,22526,23175
736,1,218154,0.25,625,203,648,22495,23144
737,1,207770,0.25,589,150,648,22465,23114
738,1,217732,0.25,642,224,648,22435,23084
739,1,215660,0.25,601,195077,648,22668,23317
740,1,207022,0.25,532,270,648,22638,23287
741,1,213704,0.25,605,157,648,22608,23256
742,1,203278,0.25,552,179,648,22578,23226
743,1,212038,0.25,627,665,648,22548,23196
744,1,208326,0.25,623,289,648,22518,23167
745,1,218036,0.25,658,179,648,22488,23137
746,1,208596,0.25,652,187,648,22458,23107
747,1,216842,0.25,619,177,648,22428,23077
748,1,219148,0.25,696,237,648,22399,23047
749,1,209432,0.25,646,198631,648,22634,23282
750,1,221678,0.25,568,129,648,22604,23252
751,1,221156,0.25,540,145,648,22574,23222
752,1,214142,0.25,516,108,647,22544,23192
753,1,223764,0.25,555,123,647,22514,23162
754,1,226172,0.25,544,105,647,22485,23132
755,1,220662,0.25,611,151,647,22455,23103
756,1,229614,0.25,607,228,647,22426,23073
757,1,230048,0.25,610,151,647,22396,23044
758,1,223974,0.25,630,159,647,22367,23015
759,1,230950,0.25,588,121,647,22338,22985
760,1,230460,0.25,591,221457,647,22600,23247
761,1,226628,0.25,565,189,647,22570,23218
762,1,279826,0.25,1013,170,647,22541,23189
763,1,249858,0.25,801,365,647,22512,23160
764,1,263852,0.25,880,206,648,22483,23131
765,1,264332,0.25,838,319,648,22454,23102
766,1,261158,0.25,695,155,648,22425,23073
767,1,268364,0.25,930,225,648,22396,23045
768,1,267294,0.25,813,273,649,22367,23016
769,1,267824,0.25,783,208441,649,22609,23258
770,1,266690,0.25,650,317,649,22580,23229
771,1,271106,0.25,1272,172,650,22551,23201
772,1,272770,0.25,679,126,650,22522,23172
773,1,274330,0.25,827,225,650,22493,23143
774,1,273158,0.25,785,141,650,22464,23115
775,1,267088,0.25,900,208,650,22435,23086
776,1,271266,0.25,680,192259,650,22654,23305
777,1,272328,0.25,810,232,651,22625,23276
778,1,250640,0.25,917,250,651,22596,23248
779,1,254092,0.25,780,644,651,22568,23220
780,1,242236,0.25,885,273,651,22540,23192
781,1,250372,0.25,778,232,652,22511,23163
782,1,253526,0.25,800,168,652,22483,23135
783,1,242926,0.25,703,148,652,22454,23106
784,1,253368,0.25,602,215,652,22426,23078
785,1,254376,0.25,703,214436,652,22670,23323
786,1,244832,0.25,628,311,652,22642,23294
787,1,248828,0.25,615,141,652,22613,23266
788,1,245632,0.25,633,119,652,22585,23237
789,1,237678,0.25,586,190,652,22556,23208
790,1,244834,0.25,715,189,652,22528,23180
791,1,239892,0.25,664,133,652,22500,23152
792,1,246998,0.25,572,118,652,22471,23124
793,1,247080,0.25,613,299335,652,22821,23473
794,1,240246,0.25,593,133,652,22792,23444
795,1,249054,0.25,639,213,652,22764,23416
796,1,244978,0.25,594,119,651,22735,23387
797,1,251520,0.25,653,142,651,22707,23359
798,1,249122,0.25,629,129,651,22678,23330
799,1,239628,0.25,724,156,652,22650,23302
800,1,251306,0.25,620,140,651,22622,23274
801,1,232782,0.25,650,365,651,22594,23246
802,1,228726,0.25,619,187,651,22566,23218
803,1,218748,0.25,520,120,651,22538,23190
804,1,225698,0.25,580,118,651,22511,23162
805,1,221524,0.25,632,161,651,22483,23134
806,1,210836,0.25,512,106,651,22455,23107
807,1,221578,0.25,537,110,651,22427,23079
808,1,219986,0.25,566,161803,651,22600,23251
809,1,211402,0.25,614,219,651,22572,23223
810,1,227332,0.25,563,129,651,22544,23196
811,1,230494,0.25,611,173,651,22517,23168
812,1,220948,0.25,541,103,650,22489,23140
813,1,235668,0.25,585,110,650,22462,23113
814,1,236544,0.25,712,227,650,22434,23085
815,1,227480,0.25,669,149,650,22407,23058
816,1,238586,0.25,583,130,650,22380,23031
817,1,239310,0.25,605,167,650,22353,23003
818,1,229458,0.25,692,239,650,22326,22976
819,1,237278,0.25,612,156,650,22299,22949
820,1,228018,0.25,593,186709,650,22499,23150
821,1,235344,0.25,552,195,650,22472,23122
822,1,229084,0.25,728,257,650,22445,23095
823,1,237900,0.25,566,123,650,22418,23068
824,1,230062,0.25,605,147,650,22391,23041
825,1,241156,0.25,644,158,650,22364,23014
826,1,235820,0.25,595,146,650,22337,22987
827,1,240152,0.25,648,143,650,22310,22960
828,1,233702,0.25,604,148,650,22283,22934
829,1,240828,0.25,615,189526,650,22485,23135
830,1,232242,0.25,565,308,650,22458,23108
831,1,200894,0.25,570,134,650,22431,23082
832,1,194854,0.25,513,97,649,22405,23054
833,1,197752,0.25,521,131,649,22378,23028
834,1,191338,0.25,486,119,649,22351,23001
835,1,197538,0.25,593,241,649,22325,22974
836,1,196384,0.25,468,133,649,22298,22947
837,1,188782,0.25,436,91,649,22272,22921
838,1,198296,0.25,619,172058,649,22450,23099
839,1,191206,0.25,583,185,648,22424,23073
840,1,197406,0.25,477,88,648,22397,23046
841,1,196554,0.25,667,334,648,22371,23020
842,1,186276,0.25,590,151,648,22345,22993
843,1,193246,0.25,953,89,649,22318,22967
844,1,187848,0.25,508,174,648,22292,22941
845,1,194432,0.25,488,155,648,22266,22914
846,1,189460,0.25,468,98,648,22239,22888
847,1,197424,0.25,600,210,648,22213,22862
848,1,192586,0.25,480,1096,648,22189,22837
849,1,201762,0.25,612,179518,648,22374,23022
850,1,196264,0.25,490,221,648,22348,22996
851,1,200308,0.25,1124,298,648,22322,22970
852,1,203092,0.25,700,205,648,22296,22945
853,1,196296,0.25,575,267,648,22270,22919
854,1,201666,0.25,701,181,648,22244,22893
855,1,200898,0.25,680,251,648,22219,22867
856,1,193894,0.25,728,504,648,22193,22842
857,1,199466,0.25,514,165,648,22167,22816
858,1,192734,0.25,602,96,648,22142,22790
859,1,199540,0.25,748,157,648,22116,22765
860,1,192256,0.25,907,207,648,22091,22740
861,1,201424,0.25,488,118,648,22065,22714
862,1,203590,0.25,689,802,648,22040,22689
863,1,197140,0.25,562,203,648,22015,22664
864,1,207810,0.25,646,169,648,21990,22639
865,1,210090,0.25,669,254,648,21965,22613
866,1,251698,0.25,772,204686,648,22176,22825
867,1,230562,0.25,587,234,648,22150,22799
868,1,239610,0.25,674,284,648,22125,22774
869,1,240238,0.25,597,119,648,22100,22749
870,1,247892,0.25,643,314,648,22075,22724
871,1,254712,0.25,626,145,648,22050,22698
872,1,256382,0.25,639,162,648,22025,22673
873,1,254946,0.25,731,218,648,22000,22648
874,1,259574,0.25,617,191797,648,22194,22843
875,1,259058,0.25,669,125,648,22169,22817
876,1,253180,0.25,649,137,648,22144,22792
877,1,258782,0.25,779,273,648,22119,22768
878,1,256562,0.25,635,124,648,22094,22742
879,1,249300,0.25,640,207,648,22069,22718
880,1,256714,0.25,636,129,648,22044,22693
881,1,256248,0.25,611,166,648,22019,22668
882,1,252160,0.25,664,189,648,21994,22643
883,1,255942,0.25,748,284,649,21970,22619
884,1,253346,0.25,754,358,649,21945,22594
885,1,245336,0.25,744,226312,649,22176,22825
886,1,250118,0.25,630,253,649,22151,22800
887,1,252802,0.25,958,342,649,22127,22776
888,1,244460,0.25,599,160,649,22102,22751
889,1,251904,0.25,625,149,649,22077,22727
890,1,256448,0.25,685,177,649,22053,22702
891,1,254938,0.25,707,155,649,22028,22678
892,1,260724,0.25,623,125,649,22004,22653
893,1,256934,0.25,635,203787,649,22207,22857
894,1,253028,0.25,658,182,649,22182,22832
895,1,256146,0.25,634,140,649,22158,22807
896,1,254516,0.25,681,213,649,22133,22783
897,1,248752,0.25,601,117,649,22109,22758
898,1,255552,0.25,628,124,649,22084,22734
899,1,253332,0.25,1046,546,649,22060,22710
900,1,256938,0.25,981,175111,650,22230,22881
901,1,254602,0.25,640,136,650,22206,22856
902,1,245596,0.25,612,250,650,22182,22832
903,1,255046,0.25,1066,236,650,22157,22808
904,1,255664,0.25,624,122,650,22133,22783
905,1,250878,0.25,602,119,650,22109,22759
906,1,256102,0.25,886,505,650,22085,22736
907,1,257004,0.25,701,206131,650,22288,22939
908,1,253240,0.25,644,282,650,22263,22914
909,1,191878,0.25,548,149,650,22239,22890
910,1,192704,0.25,472,118,650,22215,22865
911,1,183566,0.25,471,142,650,22190,22841
912,1,194316,0.25,593,324,650,22166,22817
913,1,193672,0.25,474,134,650,22142,22793
914,1,201060,0.25,471,94,649,22118,22768
915,1,192762,0.25,622,145,649,22094,22744
916,1,200426,0.25,567,241,649,22070,22720
917,1,190080,0.25,485,137,649,22046,22696
918,1,193858,0.25,451,141,649,22023,22672
919,1,180022,0.25,449,125,649,21999,22648
920,1,188232,0.25,472,220,649,21975,22624
921,1,181226,0.25,472,103,648,21951,22600
922,1,190720,0.25,476,93,648,21928,22576
923,1,187982,0.25,526,222505,648,22145,22793
924,1,195282,0.25,618,2130,648,22123,22772
925,1,190104,0.25,504,481,648,22100,22748
926,1,201558,0.25,680,167,648,22076,22725
927,1,190984,0.25,492,98,648,22052,22701
928,1,201480,0.25,558,366,648,22029,22677
929,1,190254,0.25,729,256,648,22006,22654
930,1,202330,0.25,630,197,648,21982,22630
931,1,197522,0.25,524,188,648,21959,22607
932,1,205184,0.25,888,293,648,21936,22584
933,1,194672,0.25,758,244,648,21912,22561
934,1,201980,0.25,697,424,648,21889,22538
935,1,191482,0.25,479,554,648,21866,22515
936,1,197528,0.25,501,528,648,21844,22492
937,1,187510,0.25,437,89,647,21820,22468
938,1,198454,0.25,460,95,647,21797,22445
939,1,190012,0.25,516,173,647,21774,22422
940,1,200044,0.25,533,161,647,21751,22399
941,1,197326,0.25,488,119,647,21728,22376
942,1,211780,0.25,565,136,647,21705,22353
943,1,213160,0.25,540,291,647,21683,22330
944,1,231772,0.25,602,180,647,21660,22307
945,1,213210,0.25,650,179,647,21637,22284
946,1,221452,0.25,553,184,646,21614,22261
947,1,212726,0.25,543,173,646,21592,22239
948,1,221626,0.25,547,110,646,21569,22216
949,1,213030,0.25,584,184,646,21547,22193
950,1,217816,0.25,694,114,646,21524,22171
951,1,215730,0.25,578,269,646,21502,22148
952,1,206690,0.25,592,193,646,21479,22126
953,1,213984,0.25,675,179,646,21457,22104
954,1,212508,0.25,601,108,646,21435,22081
955,1,201922,0.25,541,199,646,21412,22059
956,1,208816,0.25,554,115,646,21390,22036
957,1,209176,0.25,880,176,646,21368,22015
958,1,202128,0.25,485,183,646,21346,21992
959,1,206958,0.25,496,102,646,21324,21970
960,1,200514,0.25,566,162,646,21302,21948
961,1,216898,0.25,623,406,646,21280,21926
962,1,288296,0.25,781,288,646,21258,21904
963,1,291968,0.25,760,325,646,21236,21883
964,1,287064,0.25,718,200108,646,21422,22068
965,1,289018,0.25,720,178,646,21400,22046
966,1,289918,0.25,754,222,646,21378,22025
967,1,288382,0.25,832,244,646,21356,22003
968,1,276618,0.25,866,713,647,21335,21982
969,1,285050,0.25,831,318,647,21313,21960
970,1,293074,0.25,803,163,647,21291,21939
971,1,292156,0.25,923,190867,647,21466,22114
972,1,298042,0.25,740,177,647,21444,22092
973,1,297454,0.25,798,311,647,21422,22070
974,1,297226,0.25,749,186,648,21400,22049
975,1,297678,0.25,758,182,648,21379,22027
976,1,297680,0.25,734,191,648,21357,22005
977,1,297874,0.25,772,367,648,21336,21984
978,1,298412,0.25,739,180151,648,21498,22146
979,1,294120,0.25,1125,436,648,21476,22125
980,1,301556,0.25,695,161,649,21455,22104
981,1,300090,0.25,825,162,649,21433,22082
982,1,301110,0.25,1199,311,649,21411,22061
983,1,301030,0.25,878,578,649,21390,22040
984,1,298210,0.25,772,210016,650,21582,22232
985,1,298024,0.25,1036,252,650,21560,22211
986,1,299056,0.25,1014,297,650,21539,22190
987,1,293356,0.25,1042,499,651,21517,22169
988,1,297346,0.25,1009,247,651,21496,22147
989,1,296442,0.25,1114,265,652,21474,22126
990,1,305656,0.25,954,297,652,21453,22105
991,1,317150,0.25,1103,340,652,21432,22085
992,1,292394,0.25,1095,376,653,21410,22064
993,1,296964,0.25,1330,292,653,21389,22043
994,1,304222,0.25,1126,472,654,21368,22023
995,1,307362,0.25,979,445,654,21347,22002
996,1,293596,0.25,980,285,655,21326,21981
997,1,280656,0.25,887,273,655,21305,21960
998,1,276536,0.25,1074,239,655,21284,21940
999,1,270330,0.25,887,214,656,21263,21919
1000,1,265446,0.25,889,258,656,21242,21898
1001,1,266658,0.25,758,186226,656,21406,22063
1002,1,275248,0.25,793,137,656,21385,22042
1003,1,275594,0.25,650,141,656,21364,22021
1004,1,290778,0.25,786,140,656,21343,22000
1005,1,292302,0.25,785,491,656,21322,21979
1006,1,287234,0.25,971,309,657,21301,21958
1007,1,297632,0.25,947,156,657,21280,21938
1008,1,298892,0.25,806,203673,657,21461,22119
1009,1,303294,0.25,1070,232,657,21440,22098
1010,1,306446,0.25,833,142,658,21419,22077
1011,1,308026,0.25,793,238,658,21398,22056
1012,1,305216,0.25,908,159,658,21377,22036
1013,1,289612,0.25,747,307,658,21356,22015
1014,1,207602,0.25,668,231,658,21336,21994
1015,1,189726,0.25,493,344,658,21315,21973
1016,1,205124,0.25,526,185934,658,21477,22135
1017,1,207542,0.25,514,166,658,21456,22114
1018,1,199818,0.25,503,94,657,21435,22093
1019,1,210106,0.25,529,105,657,21414,22072
1020,1,205714,0.25,598,516,657,21394,22051
1021,1,215644,0.25,536,121,657,21373,22030
1022,1,219782,0.25,550,128,657,21352,22009
1023,1,214902,0.25,565,137,657,21331,21989
1024,1,229010,0.25,647,219,657,21311,21968
1025,1,233868,0.25,607,114,657,21290,21947
1026,1,226538,0.25,596,152,657,21269,21927
1027,1,236956,0.25,581,192613,657,21436,22093
1028,1,228188,0.25,888,428,657,21416,22073
1029,1,234158,0.25,816,176,657,21395,22053
1030,1,226834,0.25,764,290,657,21375,22032
1031,1,236230,0.25,857,194,657,21354,22012
1032,1,230448,0.25,854,433,658,21334,21992
1033,1,240752,0.25,817,592,658,21314,21972
1034,1,231832,0.25,978,555,658,21294,21952
1035,1,240648,0.25,848,297,658,21273,21932
1036,1,232832,0.25,648,212439,658,21458,22117
1037,1,237146,0.25,621,117,658,21437,22096
1038,1,248506,0.25,662,162,658,21417,22075
1039,1,243868,0.25,883,221,658,21396,22055
1040,1,255748,0.25,935,471,659,21376,22035
1041,1,257936,0.25,955,493,659,21356,22016
1042,1,247792,0.25,814,193,659,21336,21995
1043,1,257876,0.25,834,301,659,21316,21975
1044,1,259102,0.25,831,312,659,21296,21955
1045,1,249460,0.25,615,161,659,21275,21935
1046,1,260548,0.25,662,157,659,21255,21915
1047,1,262790,0.25,684,128,659,21235,21895
1048,1,253218,0.25,684,139,659,21215,21875
1049,1,263702,0.25,714,210,660,21195,21855
1050,1,263166,0.25,680,130,660,21175,21835
1051,1,251752,0.25,722,337,660,21155,21815
1052,1,258842,0.25,697,176,660,21135,21795
1053,1,251958,0.25,825,311,660,21115,21775
1054,1,250854,0.25,692,286,660,21095,21756
1055,1,261894,0.25,691,186940,660,21253,21913
1056,1,262358,0.25,729,147,660,21233,21893
1057,1,252514,0.25,648,178,660,21213,21873
1058,1,266548,0.25,652,138,660,21193,21853
1059,1,252384,0.25,851,548,660,21173,21834
1060,1,236870,0.25,621,121,660,21153,21814
1061,1,243722,0.25,626,172,660,21134,21794
1062,1,252956,0.25,665,205381,660,21307,21968
1063,1,253200,0.25,638,151,660,21287,21948
1064,1,258330,0.25,980,219,660,21267,21928
1065,1,260474,0.25,723,194,660,21248,21908
1066,1,257328,0.25,642,160,660,21228,21889
1067,1,258538,0.25,645,274,660,21208,21869
1068,1,261246,0.25,769,223,660,21189,21849
1069,1,256934,0.25,655,143,660,21169,21830
1070,1,256958,0.25,658,179,660,21149,21810
1071,1,258782,0.25,1068,204933,661,21321,21982
1072,1,255946,0.25,659,240,661,21301,21962
1073,1,255828,0.25,637,165,661,21282,21943
1074,1,259634,0.25,682,186,661,21262,21923
1075,1,255636,0.25,905,336,661,21242,21904
1076,1,255932,0.25,683,190,661,21223,21884
1077,1,259332,0.25,750,357,661,21203,21865
1078,1,254330,0.25,631,187619,661,21358,22019
1079,1,255544,0.25,636,129,661,21338,22000
1080,1,259602,0.25,700,200,661,21319,21980
1081,1,256876,0.25,731,202,661,21299,21961
1082,1,256992,0.25,740,128,661,21279,21941
1083,1,259494,0.25,711,167,661,21260,21922
1084,1,255294,0.25,835,1028,661,21241,21903
1085,1,256604,0.25,860,198,662,21222,21884
1086,1,259482,0.25,730,123,662,21202,21865
1087,1,255362,0.25,628,144,662,21183,21845
1088,1,253350,0.25,623,172,662,21164,21826
1089,1,260386,0.25,752,421,662,21145,21807
1090,1,256974,0.25,912,382,662,21126,21788
1091,1,259528,0.25,855,301,662,21107,21769
1092,1,261352,0.25,728,175,662,21087,21750
1093,1,187780,0.25,499,128,662,21068,21731
1094,1,167786,0.25,457,141,662,21049,21711
1095,1,178512,0.25,531,273,662,21030,21692
1096,1,180526,0.25,464,218,662,21011,21673
1097,1,172342,0.25,437,142,661,20992,21654
1098,1,180908,0.25,497,161,661,20973,21635
1099,1,176554,0.25,583,257,661,20954,21616
1100,1,184458,0.25,508,194,661,20935,21597
1101,1,177434,0.25,437,112,661,20917,21578
1102,1,182264,0.25,448,121,661,20898,21559
1103,1,179792,0.25,483,243,660,20879,21540
1104,1,175036,0.25,499,167,660,20860,21521
1105,1,183980,0.25,456,117,660,20841,21502
1106,1,185674,0.25,487,222,660,20823,21483
1107,1,178496,0.25,439,123,660,20804,21464
1108,1,193148,0.25,488,149,660,20785,21445
1109,1,168726,0.25,479,93,659,20767,21427
1110,1,158052,0.25,444,109,659,20748,21408
1111,1,156802,0.25,439,103,659,20730,21389
1112,1,148832,0.25,455,283,659,20711,21371
1113,1,155958,0.25,402,133,659,20693,21352
1114,1,159760,0.25,500,168,658,20674,21333
1115,1,153534,0.25,382,111,658,20656,21315
1116,1,161562,0.25,537,363,658,20638,21296
1117,1,160138,0.25,505,143,658,20619,21278
1118,1,155872,0.25,582,148,658,20601,21259
