index,compression_type,byte_length,compression_ratio,compression_duration,transmission_duration,average_compression_duration,average_transmission_duration,average_both
108,0,730888,1,1,422,0,86851,86852
109,0,755784,1,5,178505,0,87692,87693
110,0,762040,1,1,351,0,86898,86899
111,0,737448,1,2,379508,0,89534,89535
112,0,776144,1,2,424,1,88738,88739
113,0,779432,1,2,607,1,87958,87959
114,0,756048,1,0,179908,1,88765,88766
115,0,776112,1,1,365,1,87996,87997
116,0,777952,1,1,211317,1,89059,89060
117,0,745808,1,1,464,1,88302,88303
118,0,772288,1,4,217891,1,89400,89401
119,0,767432,1,1,599,1,88654,88655
120,0,744160,1,2,217919,1,89731,89732
121,0,770440,1,1,412,1,88993,88994
122,0,748768,1,1,213572,1,90014,90015
123,0,771056,1,1,413,1,89286,89287
124,0,769160,1,1,213882,1,90291,90292
125,0,742736,1,1,601,1,89573,89574
126,0,774288,1,1,216142,1,90578,90579
127,0,780448,1,1,402,1,89868,89869
128,0,760816,1,0,209364,1,90801,90802
129,0,769064,1,1,505,1,90101,90102
130,0,759432,1,0,208128,1,91009,91010
131,0,777320,1,1,422,1,90317,90319
132,0,778136,1,0,212609,1,91244,91245
133,0,819152,1,0,482,1,90562,90563
134,0,763144,1,0,212493,0,91471,91472
135,0,788056,1,1,760,0,90800,90800
136,0,790856,1,1,202983,0,91624,91625
137,0,771568,1,1,400,0,90959,90959
138,0,784512,1,0,212794,0,91841,91842
139,0,793280,1,3,435,1,91184,91185
140,0,776448,1,1,213758,1,92059,92060
141,0,792560,1,1,490,1,91410,91411
142,0,792304,1,1,217550,1,92298,92299
143,0,779208,1,0,384,0,91655,91656
144,0,792568,1,2,216715,1,92524,92525
145,0,794320,1,1,538,1,91889,91890
146,0,778600,1,0,213634,0,92723,92724
147,0,792680,1,1,397,0,92095,92096
148,0,798504,1,2,215491,1,92929,92930
149,0,783408,1,0,469,0,92308,92309
150,0,802448,1,1,220684,0,93164,93165
151,0,807160,1,1,476,0,92550,92551
152,0,802952,1,1,216852,0,93368,93369
153,0,816440,1,1,406,0,92761,92762
154,0,808928,1,2,207133,1,93503,93504
155,0,794800,1,1,451,1,92903,92904
156,0,813200,1,0,208323,0,93643,93644
157,0,816600,1,0,645,0,93051,93051
158,0,809560,1,1,214724,0,93821,93822
159,0,806664,1,0,383,0,93233,93234
160,0,803512,1,0,210293,0,93965,93966
161,0,786000,1,1,496,0,93384,93385
162,0,794752,1,2,227078,0,94209,94210
163,0,791072,1,1,417,0,93634,93635
164,0,781176,1,1,209669,0,94341,94342
165,0,790632,1,1,422,0,93772,93773
166,0,777368,1,1,217475,0,94517,94518
167,0,797136,1,1,408,0,93954,93955
168,0,805560,1,2,213650,0,94666,94667
169,0,794776,1,1,434,0,94109,94110
170,0,802064,1,1,213849,0,94813,94814
171,0,799848,1,0,409,0,94261,94262
172,0,790696,1,1,225016,0,95021,95022
173,0,798192,1,1,416,0,94474,94475
174,0,798840,1,1,222535,0,95210,95211
175,0,789008,1,1,416,0,94669,94670
176,0,805968,1,1,215086,0,95353,95354
177,0,808080,1,1,405,0,94816,94817
178,0,802096,1,1,218108,0,95509,95510
